fid,tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
"524645","6121","304603",05/29/2015,"16","0",OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,33-047 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75238254,-73.90329231,1011044.112,213404.7143,"26","257","4437083","4011820015"
"524979","6098","304527",05/29/2015,"21","0",OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,64-023 BROADWAY,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4029300",New York,40.74931072,-73.89745528,1012662.648,212287.3891,"26","293","4027481","4012020001"
"525186","6123","304603",05/29/2015,"5","0",OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,33-053 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75213219,-73.90340491,1011013.016,213313.4678,"26","257",,
"525339","6097","304527",05/29/2015,"26","0",OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,35-046 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4029300",New York,40.74927148,-73.89735519,1012690.398,212273.1277,"26","261","4431272","4012040001"
"525569","17048","304695",06/11/2015,"4","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,56-015 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74199121,-73.90869456,1009551.297,209617.2157,"26","251","4031142","4013290001"
"525948","5966","304698",05/29/2015,"13","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,59-011 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74163103,-73.90562642,1010401.638,209486.8908,"26","249","4031400","4013340022"
"525977","17047","304695",06/11/2015,"5","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,56-001 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74202264,-73.90897883,1009472.513,209628.5831,"26","251","4031143","4013290004"
"526145","17112","304691",06/11/2015,"9","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,54-001 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74211177,-73.91078864,1008970.97,209660.5397,"26","251","4030961","4013230052"
"526683","17049","304695",06/11/2015,"3","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,56-015 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74197518,-73.90854957,1009591.481,209611.4174,"26","251","4031142","4013290001"
"527366","17043","304694",06/11/2015,"3","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,56-001 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74214879,-73.90899286,1009468.576,209674.54,"26","251","4031143","4013290004"
"527708","5962","304698",05/29/2015,"6","0",OnCurb,Alive,Good,Morus,mulberry,1or2,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,59-029 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74157348,-73.90512544,1010540.486,209466.0732,"26","249","4031401","4013340071"
"527717","6119","304603",05/29/2015,"8","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,33-035 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75261628,-73.90318719,1011073.144,213489.9035,"26","257","4027015","4011820026"
"527858","5702","300769",05/29/2015,"23","0",OnCurb,Alive,Fair,Fraxinus pennsylvanica,green ash,None,None,Damage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,30-081 54 STREET,"11377",Woodside,"401","4",Queens,"22","30","12",QN63,Woodside,"4029500",New York,40.75732641,-73.90736479,1009913.877,215204.7045,"22","295","4445453","4011110001"
"527960","6115","304603",05/29/2015,"15","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,33-019 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75311864,-73.90296322,1011134.995,213672.9982,"26","257","4027022","4011820034"
"528544","5963","304698",05/29/2015,"11","0",OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,59-029 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74158332,-73.90521108,1010516.752,209469.632,"26","249","4031401","4013340071"
"528545","5965","304698",05/29/2015,"10","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,59-011 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74161767,-73.9055101,1010433.878,209482.0571,"26","249","4031400","4013340022"
"529003","5964","304698",05/29/2015,"15","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,59-029 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74159988,-73.90535524,1010476.798,209475.6221,"26","249","4031401","4013340071"
"529052","5649","304239",05/29/2015,"24","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,Unsure,NoDamage,TreesCount Staff,"TrunkOther,BranchLights,BranchOther",false,false,false,false,false,true,true,false,true,69-017 38 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026300",New York,40.7470557,-73.8957128,1013146.424,211466.3842,"26","263","4000000","4012820064"
"529053","5960","304698",05/29/2015,"12","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,59-029 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74154971,-73.90491848,1010597.845,209457.4735,"26","249","4031401","4013340071"
"529474","17040","304694",06/11/2015,"3","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,43-032 57 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.7420779,-73.90838869,1009636.022,209648.8865,"26","251","4031142","4013290001"
"529475","17042","304694",06/11/2015,"3","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,"Stones,TrunkOther",true,false,false,false,false,true,false,false,false,56-015 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74213197,-73.90884949,1009508.312,209668.4524,"26","251","4031142","4013290001"
"530646","19440","304162",06/14/2015,"9","0",OnCurb,Alive,Fair,Juniperus virginiana,eastern redcedar,None,None,NoDamage,NYC Parks Staff,"TrunkOther,BranchLights,BranchOther",false,false,false,false,false,true,true,false,true,39-033 54 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.7478396,-73.9092836,1009385.864,211747.7983,"26","255","4028138","4012250016"
"531582","5704","300769",05/29/2015,"16","0",OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,30-081 54 STREET,"11377",Woodside,"401","4",Queens,"22","30","12",QN63,Woodside,"4029500",New York,40.75759656,-73.90741491,1009899.888,215303.1154,"22","295","4445453","4011110001"
"531638","5703","300769",05/29/2015,"16","0",OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,30-081 54 STREET,"11377",Woodside,"401","4",Queens,"22","30","12",QN63,Woodside,"4029500",New York,40.75747154,-73.90739171,1009906.362,215257.5735,"22","295","4445453","4011110001"
"532202","6114","304603",05/29/2015,"23","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,33-017 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.7531878,-73.90293477,1011142.849,213698.2032,"26","257","4027023","4011820035"
"532460","19357","304320",06/14/2015,"16","0",OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,Damage,NYC Parks Staff,"RootOther,TrunkOther,BranchOther",false,false,true,false,false,true,false,false,true,53-008 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74894345,-73.90956952,1009306.225,212149.8858,"26","255","4028118","4012240022"
"532550","6122","304603",05/29/2015,"14","0",OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,33-047 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.7523119,-73.90332408,1011035.338,213378.9683,"26","257","4437083","4011820015"
"533403","6116","304603",05/29/2015,"20","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,33-031 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75286611,-73.90307483,1011104.175,213580.961,"26","257","4027016","4011820028"
"535461","6118","304603",05/29/2015,"32","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,33-035 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75268224,-73.90315752,1011081.337,213513.9457,"26","257","4027015","4011820026"
"539842","5961","304698",05/29/2015,"12","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,59-029 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74156635,-73.90506335,1010557.694,209463.4932,"26","249","4031401","4013340071"
"540907","5669","303844",05/29/2015,"3","0",OnCurb,Alive,Good,Cornus florida,flowering dogwood,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,40-058 69 STREET,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026300",New York,40.74451714,-73.89633817,1012974.238,210541.3021,"26","263","4311567","4013000059"
"541062","19449","304162",06/14/2015,"14","0",OnCurb,Alive,Good,Pinus sylvestris,Scots pine,1or2,None,NoDamage,NYC Parks Staff,BranchLights,false,false,false,false,false,false,true,false,false,39-001 54 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74866746,-73.90891097,1009488.799,212049.5235,"26","255","4028148","4012250032"
"543056","6120","304603",05/29/2015,"16","0",OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,33-041 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.7525285,-73.90322667,1011062.241,213457.9104,"26","257","4027013","4011820022"
"543063","19358","304320",06/14/2015,"22","0",OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,NYC Parks Staff,"RootOther,TrunkOther,BranchOther",false,false,true,false,false,true,false,false,true,53-022 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74883533,-73.90915738,1009420.462,212110.6103,"26","255","4028123","4012240029"
"545577","19441","304162",06/14/2015,"3","0",OnCurb,Alive,Good,Prunus serotina,black cherry,None,None,NoDamage,NYC Parks Staff,None,false,false,false,false,false,false,false,false,false,39-033 54 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74784947,-73.90927916,1009387.091,211751.3948,"26","255","4028138","4012250016"
"547078","17146","304556",06/11/2015,"11","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,53-015 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74228986,-73.91131536,1008824.949,209725.2752,"26","251","4453815","4013220039"
"547226","17058","304696",06/11/2015,"10","0",OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,"Stones,TrunkOther",true,false,false,false,false,true,false,false,false,56-015 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74185474,-73.90867187,1009557.636,209567.5015,"26","251","4031142","4013290001"
"547431","17059","304696",06/11/2015,"6","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,56-015 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74187819,-73.90887014,1009502.687,209575.9861,"26","251","4031142","4013290001"
"550316","17054","304696",06/11/2015,"6","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,44-002 58 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74175337,-73.90781464,1009795.221,209530.8175,"26","251","4031194","4013300034"
"550922","17145","304556",06/11/2015,"10","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,53-015 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74230496,-73.91145833,1008785.323,209730.7371,"26","251","4453815","4013220039"
"551018","17060","304693",06/11/2015,"11","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,55-001 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74195921,-73.90953452,1009318.55,209605.3141,"26","251","4030990","4013250001"
"551030","17056","304696",06/11/2015,"11","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,43-032 57 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.7418087,-73.90828248,1009665.557,209550.8382,"26","251","4031142","4013290001"
"552972","17144","304556",06/11/2015,"9","0",OnCurb,Alive,Poor,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,53-001 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74232044,-73.91160489,1008744.707,209736.3355,"26","251","4440550","4013220001"
"553506","17057","304696",06/11/2015,"7","0",OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,43-032 57 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74182565,-73.90842583,1009625.828,209556.9723,"26","251","4031142","4013290001"
"553577","90813","304390",07/24/2015,"16","0",OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,56-008 37 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025700",New York,40.75037855,-73.90547823,1010439.265,212673.9359,"26","257","4027649","4012110001"
"553683","17055","304696",06/11/2015,"9","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,TreesCount Staff,"Stones,TrunkOther",true,false,false,false,false,true,false,false,false,44-002 58 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4022900",New York,40.74177564,-73.90800291,1009743.039,209538.8746,"26","251","4031194","4013300034"
"556376","5967","304698",05/29/2015,"13","0",OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,1or2,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,59-011 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.74163816,-73.90568851,1010384.43,209489.4708,"26","249","4031400","4013340022"
